# S231 phase-three census: BOTH continuation tables' use on the FITTED build,
# taken so the one-ply shares stand beside S222's 96.62 / 95.15 / 19.15 % and
# S024's 97.56 / 96.19 / 27.14 %, and so the two-ply table's own three shares
# exist at all. A same-tree control at phase one's incumbent vector is beside
# it, so a moved share is attributed to the fit or to the tree rather than
# explained.
#
# WHAT THIS IS. `adocs/data/S024_census_run.py run <engine>` over the same 400
# positions of `adocs/data/S024_census_positions.txt` -- one per game from
# `adocs/data/S219_aa_calibration.pgn`, `random.Random(24)` shuffle, each
# game's own midpoint ply -- at depth 10, Hash 16, `ucinewgame` between
# positions, driven through one persistent UCI process. The script is the one
# S231 phase one extended to eight counters; only the binary under it is new.
#
# THE BINARY. S231's fitted `src/search_params.hpp` -- this project's own SPSA
# lane of 2026-09-19/20, `adocs/data/S231_spsa_trajectory.tsv` -- with the
# eight throwaway counters patched in. Built in a detached worktree at
# `abe251b` with the fitted header copied in; `cmake
# -DCMAKE_BUILD_TYPE=Release`, its own `build/`, the real tree's never
# touched, the worktree removed after the run. The instrumentation is not in
# the shipping engine and never was: an `info string cont_hist_census` line is
# not on the UCI surface `tests/test_uci_surface.cpp` guards. The exact diff is
# at the bottom of this file, so the run reproduces without it ever having been
# in the tree. The script writes `adocs/data/S024_census.tsv`, so it was run
# from the worktree's copy and S024's own artefact in this tree was never
# touched -- what S222 did.
#
# THE CONTROL. The same instrumented binary rebuilt with `abe251b`'s own
# `src/search_params.hpp` -- phase one's incumbent 17/18/26 twice -- and the
# same 400 positions re-run. It separates the vector from the tree, and here
# it says the fit moved almost nothing: the tree is 2.2 % smaller (29450590
# nodes against 30121175) and every share is within four tenths of a point of
# the control's. The one-ply non-zero share is 19.89 % fitted against 20.22 %
# at the incumbent vector, so the fitted vector reads a non-zero one-ply entry
# slightly **less** often, by 0.34 points; the two-ply non-zero share is
# 27.51 % against 27.31 %, 0.20 points the other way. Both runs were repeated
# once and reproduced to the counter.
#
# THE READING. The two-ply table is **not** inert wiring: the move two plies
# back exists at 94.24 % of quiet cutoffs and the term is consulted on 95.72 %
# of quiet `score_move()` evaluations -- within a point and a half of the
# one-ply table's 96.53 % and 95.30 % -- and **27.51 % of those consultations
# read a non-zero entry, against the one-ply table's 19.89 % on the same
# run**. The two-ply table is the one that more often has something to say,
# which is a fact about this tree's shape and not a claim about strength: what
# a table returns is not what it is worth (DEC-019), and
# `adocs/data/S231_sprt.sh` decides the step. The one-ply figures are S222's
# own profile again, a third of a point apart on all three, on a tree 3.4 %
# smaller than S222's 30474552.
#
# WHAT THE THREE NEW DENOMINATORS ARE, since they differ from the one-ply
# three's by more than the guard: `writes_with_prev2` is over
# `writes_total` and `reads_with_prev2` over `reads_total`, so the two-ply
# write share is 2.3 points under the one-ply one -- ply 0, ply 1 and the node
# two plies after a null move pass no two-ply key, where only ply 0 and the
# node after a pass are missing a one-ply one.
#
# SUMMARY, FITTED VECTOR (18/17/24 one-ply, 18/20/24 two-ply), as the script
# printed it:
#
#   positions: 400
#   total nodes: 29450590
#   wall time: 9.7 s
#   writes_total: 1063568  writes_with_prev: 1026634  share: 96.5273%
#   reads_total: 65137855  reads_with_prev: 62074113  share: 95.2965%
#   reads_nonzero: 12343949  of reads_with_prev: 62074113  share: 19.8858%
#   per-position reads_nonzero/reads_with_prev share: min 3.0243%  median 18.1389%  max 40.9168%
#   writes_with_prev2: 1002253  of writes_total: 1063568  share: 94.2350%
#   reads_with_prev2: 62348385  of reads_total: 65137855  share: 95.7176%
#   reads_nonzero2: 17150616  of reads_with_prev2: 62348385  share: 27.5077%
#   per-position reads_nonzero2/reads_with_prev2 share: min 4.9102%  median 25.8215%  max 54.2883%
#   S024-CENSUS-DONE
#
# SUMMARY, INCUMBENT VECTOR, same binary rebuilt with `abe251b`'s own
# `src/search_params.hpp` (17/18/26 twice), same 400 positions, same depth
# and hash:
#
#   positions: 400
#   total nodes: 30121175
#   wall time: 10.0 s
#   writes_total: 1079281  writes_with_prev: 1041783  share: 96.5256%
#   reads_total: 66608262  reads_with_prev: 63516538  share: 95.3583%
#   reads_nonzero: 12845338  of reads_with_prev: 63516538  share: 20.2236%
#   per-position reads_nonzero/reads_with_prev share: min 2.6345%  median 18.2409%  max 41.8208%
#   writes_with_prev2: 1017968  of writes_total: 1079281  share: 94.3191%
#   reads_with_prev2: 63802599  of reads_total: 66608262  share: 95.7878%
#   reads_nonzero2: 17424875  of reads_with_prev2: 63802599  share: 27.3106%
#   per-position reads_nonzero2/reads_with_prev2 share: min 4.7291%  median 25.5310%  max 50.9634%
#   S024-CENSUS-DONE
#
# Rows of the FITTED run, one per position, from the script above.
# S024 verdict-1 H0 census. Regenerate with:
#   ~/.venv/chess/bin/python adocs/data/S024_census_run.py run <engine>
# One row per adocs/data/S024_census_positions.txt entry, depth 10, Hash 16 MB, ucinewgame between positions.
# writes = calls of history_on_quiet_cutoff(); writes_with_prev = those with prev_move != 0; writes_with_prev2 = those with prev_move2 != 0 (S231).
# reads = quiet-move score_move() evaluations; reads_with_prev = those where the one-ply continuation term is consulted; reads_nonzero = those where it is non-zero; reads_with_prev2 and reads_nonzero2 are the same two for the two-ply table (S231), and are 0 when the binary carries S024's five-counter instrumentation.
idx	game_index	ply	fen	nodes	elapsed_s	writes_total	writes_with_prev	reads_total	reads_with_prev	reads_nonzero	writes_with_prev2	reads_with_prev2	reads_nonzero2
92	14	134	6k1/R7/7b/8/2KB2r1/3P4/8/8 w - - 11 71	109920	0.028089046478271484	9414	9261	296624	290822	87458	9269	292821	134990
93	439	71	2r2bk1/5pp1/1p1np2p/pP1q3P/P2N1P2/2P2QP1/1B4K1/R7 b - - 14 39	63009	0.01757979393005371	1935	1886	120764	114545	21104	1860	116497	30472
94	613	75	8/6rk/pQp2q1p/8/P3p1p1/3bP1R1/1P3P1P/R5K1 b - - 4 41	65620	0.019557952880859375	2291	2150	146097	136936	26905	2094	136692	40375
95	906	37	rr4k1/1pqnppb1/4b1pp/1BPp4/3PNPP1/4PN1P/1BQ3K1/R3R3 b - - 0 22	56213	0.016072988510131836	363	363	81142	75239	4805	361	76876	8374
96	39	44	2r3k1/1p1bbpp1/2n1p2p/1N1p4/r3n3/5NPP/q2B1PB1/2RQ1RK1 w - - 10 26	84215	0.028425216674804688	1649	1546	210382	195391	30530	1492	195617	38951
97	292	48	5rk1/6p1/2p4p/5b2/PP6/2Pp4/1B3PPP/3R2K1 w - - 0 28	50890	0.01313638687133789	3878	3817	142422	138380	35706	3647	136539	38781
98	170	64	4r1k1/1p3p1p/1q4p1/p2p2B1/Pb1Pp1n1/1P3NP1/2Q3PP/5RK1 w - - 0 36	58845	0.017836809158325195	885	800	121354	112875	10638	848	114838	21464
99	935	52	r4r2/7k/1p5p/pPpPp3/P2pP3/3P2Pq/3Q4/R4RK1 w - - 0 30	20070	0.005075931549072266	641	630	38582	33824	4388	625	37004	8068
100	249	50	4r2k/1p4p1/2p1r2p/p2bPp1q/5B1P/5P1Q/PPP5/R4RK1 w - - 5 29	109181	0.033667564392089844	3790	3588	234598	221573	48977	3523	224806	66898
101	875	80	1r2r1k1/R1R2p2/2p3pp/2Pbp3/p7/P1B4P/2P2PP1/6K1 w - - 4 44	34472	0.009422063827514648	1259	1201	71138	66615	13446	1040	62863	14258
102	88	38	2r2rk1/3nqp1p/p3bnp1/Npp5/3Pp2N/P3P2P/1P1QBPP1/R4RK1 w - - 6 23	136635	0.048647165298461914	2455	2289	341699	321003	43022	2287	328624	77303
103	297	31	4rr1k/pQp3pp/8/q3B2n/4PPb1/3P4/P4PBP/2R2RK1 b - - 0 19	178985	0.05867338180541992	2256	2180	338629	325080	65862	2230	330886	100551
104	437	52	3R4/p1p2pkp/5Np1/4Pb2/6P1/P7/nrr2PKP/4R3 w - - 3 30	28408	0.008405447006225586	1023	968	56803	48064	3724	870	55078	7531
105	854	43	r5k1/p6p/2p3p1/6p1/4p3/P6P/1P3PPK/7R b - - 1 25	33337	0.008324861526489258	2399	2268	76920	73258	16281	2147	71728	23056
106	277	42	5rk1/p3ppb1/1q5p/2r1Pn2/2p2p2/N1Q1B1P1/PP5P/3RR1K1 w - - 0 25	66106	0.01916027069091797	893	883	109464	103393	11068	872	104884	18809
107	987	36	4kbnN/p2b2pp/1r3n2/2q5/3p4/P5QP/3NpPP1/R1B1R1K1 w - - 0 22	76130	0.024863719940185547	2190	2151	188695	182811	26178	2055	182677	46041
108	710	81	8/5pp1/5k1p/7P/4BKP1/1r6/5P2/8 b - - 6 44	17792	0.0037941932678222656	1337	1322	30279	28780	4463	1206	28195	6704
109	421	93	8/5p2/4k2p/1P6/2r3P1/4B1K1/6P1/8 b - - 1 50	33219	0.00736546516418457	1900	1840	53727	50895	12906	1811	51891	16685
110	819	40	3r2k1/1p3rpp/p2Pb1n1/1p3p2/1Q2p2q/4P2N/P2RBPPP/3R2K1 w - - 4 24	62086	0.020128488540649414	1255	1181	134532	124971	13701	1070	125356	23864
111	770	31	rn2r1k1/pp3p1p/6p1/P2P4/2Pb4/5BPP/1P4K1/R1B4R b - - 1 19	70243	0.02269768714904785	2909	2706	215033	202467	44731	2556	200650	65545
112	928	50	2r1bbk1/BR3p2/p2p2np/3Pp3/2P1P1n1/P1N2N2/4BPP1/6K1 w - - 3 29	47032	0.01386880874633789	1542	1464	110693	102990	18075	1290	101967	20948
113	736	31	r2q1rk1/1Bb2ppp/1p2p2n/4P3/pPpP2P1/P6P/3NQ3/R1B2RK1 b - - 0 19	36253	0.010402202606201172	428	426	56400	52323	3234	407	55504	3400
114	525	78	8/p3p3/P2pk1p1/R4p2/2PP4/3KP1P1/1r6/8 w - - 0 43	54956	0.012145042419433594	2758	2678	75582	73063	19753	2664	73046	22911
115	912	22	r2q1rk1/2p1ppb1/2pp1np1/N4b2/2PP4/P3P1Pp/P2BNP1P/1R1Q1RK1 w - - 1 15	187448	0.055980682373046875	4450	4308	357709	342163	95603	4099	342235	119938
116	773	31	3r1rk1/1pp1qpb1/p3bnpp/4N3/2N5/1P2P2P/PB2QPP1/3R1RK1 b - - 5 19	402470	0.12461638450622559	6850	6620	617538	599007	179201	6638	603008	231129
117	827	183	8/8/4k1p1/6B1/4P1KP/5P2/8/4r3 b - - 12 95	39694	0.00902700424194336	4284	4197	84750	82289	31014	4117	82411	41269
118	936	42	5rk1/pp3ppp/8/2p1n3/4PN1P/8/Pr4BK/R6R w - - 0 25	23483	0.0062160491943359375	1419	1401	62825	59666	8566	1213	54930	10284
119	642	59	1r3rkb/2qbnn1p/p5pP/N1p1ppP1/PpNpPP2/3P2Q1/1PPB2BK/R6R b - - 13 33	194269	0.056182861328125	1366	1231	232559	219247	15831	1318	225012	33489
120	539	53	4R1k1/5ppp/p2Rr3/8/5P1n/2B4P/5P2/5K2 b - - 0 30	29555	0.0071675777435302734	2062	2043	69958	68952	15470	2052	69283	20185
121	903	64	6k1/6p1/5p2/3R4/2rB4/5K2/5P1b/8 w - - 0 36	75823	0.019684314727783203	5495	5321	175918	169458	45965	5266	169389	65896
122	850	69	3R4/1p2r1p1/p1r2pkp/2Np1n2/3P4/P3P2P/1P3PP1/3R2K1 b - - 1 38	57725	0.01743483543395996	2211	2140	126757	121330	25214	2140	122621	34478
123	887	88	1b4k1/6p1/7p/r2P4/5p2/2P4P/6P1/1R4K1 w - - 0 48	19228	0.004339456558227539	1133	1117	36090	33912	6262	1099	35407	9708
124	768	126	2r3k1/3R4/6p1/p5P1/P4PK1/8/1rp5/2R5 w - - 35 67	46437	0.011410236358642578	2706	2631	88056	83629	17209	2422	83742	21640
125	110	112	8/1p3k2/2b5/P4p2/1B1R2p1/1r3PK1/6P1/8 w - - 2 60	21896	0.0054149627685546875	551	510	32374	29068	1331	537	30701	4480
126	812	41	3r2k1/5ppp/pn2r3/Bp2P3/2pP1P2/P3K3/P5PP/2RR4 b - - 3 24	97300	0.026897907257080078	4220	4037	212248	203789	43672	4131	208981	68899
127	709	32	r4rk1/2q2pp1/b3pn1p/ppb5/B7/2P2NP1/PP3P1P/R1BRQ1K1 w - - 0 20	181594	0.06438517570495605	2914	2797	337773	319610	64742	2830	328320	84161
128	688	97	8/5pk1/5pb1/2q2B2/5QP1/8/3K4/8 b - - 0 52	103145	0.024707317352294922	6151	6060	171818	167153	61940	6032	168341	80415
129	388	66	1r3k1r/q2bb2p/p3np2/4pN2/1P1pP3/P2P4/2Q1BPPP/1R2R1K1 w - - 1 37	116068	0.04336118698120117	4126	3847	317076	298979	69459	3719	297121	87064
130	381	33	3rr1k1/1b2qppp/p1p5/PP1pP3/4n3/1P2P2P/1Q1NBPP1/R3R1K1 b - - 0 20	56085	0.020073413848876953	1619	1585	153790	145570	18271	1576	149903	32372
131	677	46	4r1k1/pp3p2/6pB/1b1R2bn/4P3/5Q1P/q1r2PB1/4R1K1 w - - 0 27	39724	0.013810396194458008	754	744	90337	84323	7397	729	85148	13534
132	327	36	3r2k1/1pq2pp1/p1r4p/7n/P1PpP3/1P3P1P/3Q2P1/R1BR2K1 w - - 0 22	135608	0.0512697696685791	6161	5864	427302	413550	72179	5762	406802	122148
133	971	85	3r4/1p1rnk2/p7/P1P1pp2/7R/4B2P/5PPK/2R5 b - - 1 46	33489	0.009220123291015625	1493	1472	74283	69243	11661	1229	64985	13527
134	399	83	rr4k1/2bq1bp1/2p1p2p/p1Pp1p1P/3P1P2/1PB1P1P1/R1Q1BK2/1R6 b - - 18 45	51047	0.018604516983032227	3067	2918	188089	178300	46576	2852	176120	58818
135	513	74	3r4/r4bkp/2Pb2p1/pp1P4/1N2p3/P1R5/4BP1P/2R3K1 w - - 0 41	58105	0.020007610321044922	1135	966	148503	133708	11404	1085	140982	17705
136	512	79	6k1/5p2/2PBpbpp/1N6/8/1r4PP/R3KP2/6r1 b - - 0 43	60623	0.018614530563354492	4268	4173	139221	132204	17256	3962	127867	24921
137	557	55	4r2k/6pp/r3q3/PQ1p4/1B2n3/P3PN2/6PP/4R1K1 b - - 17 31	168614	0.058855295181274414	6318	6097	486955	470198	143315	6099	473561	182991
138	450	51	3r2k1/5p1p/p2P4/6p1/P1p2p2/5P2/1P3PKP/3R4 b - - 1 29	36448	0.009111881256103516	2262	2180	65700	61979	12177	1984	59229	17119
139	670	30	r1b1r1k1/ppq1b1p1/2p4p/2n2p2/P1P1p3/2N2N2/RP2BPPP/2QR2K1 w - - 0 19	97771	0.036437034606933594	4014	3854	303722	288517	53379	3917	296505	78505
140	792	40	4r3/1bpk1ppR/p2p4/1p1P4/3b2P1/P1N5/1PPB1P2/2K5 w - - 1 24	51083	0.015248775482177734	1479	1372	104781	97699	12031	1402	98821	18543
141	356	65	5rk1/1p6/5n2/pPb2NBp/P1p3P1/2P4K/5p1P/3R4 b - - 0 36	75183	0.018687963485717773	2186	2138	89212	83529	10483	2003	84739	13863
142	800	60	3q2k1/R1r2ppp/1n6/3p1N2/3Pp3/2p1P2P/2P2PP1/Q5K1 w - - 8 34	46627	0.012412786483764648	1526	1462	89997	83355	13004	1398	84017	18292
143	428	31	rn2r1k1/2pqbppB/pp2p2p/4P2n/1P1P4/P4NP1/1BQ2P1P/R4RK1 b - - 2 19	36480	0.0119171142578125	1691	1639	108076	105408	15295	1676	106882	22778
144	747	40	r2q2k1/1p4pp/2b5/2Pp4/p2Pnr2/P3P3/1BQ1B1PP/R5K1 w - - 0 24	78181	0.02372145652770996	3507	3460	226923	219789	39502	3407	219683	46199
145	60	55	3r2k1/p4pp1/5b1q/3Br2P/1PP5/1P6/K1Q5/3RR3 b - - 4 31	79556	0.02419757843017578	2607	2543	193426	186267	35212	2475	185455	46576
146	788	41	6k1/2b2ppp/p1p5/2P5/q1BP3P/2P5/Prb2PP1/4BQKR b - - 0 24	66679	0.022868871688842773	2562	2359	175430	162687	16960	2312	168376	30920
147	257	40	r3r1k1/1p3ppp/p1p2n2/5R2/8/1QP1q1P1/2P3BP/1R4K1 w - - 6 24	116406	0.036345720291137695	3736	3653	292013	285703	58821	3697	288639	82003
148	21	17	r4rk1/pp2ppbp/2n2np1/2q2b2/3N4/4PN2/PPPBBPPP/R2Q1RK1 b - - 3 12	90503	0.029604673385620117	3730	3654	268793	256399	49450	3639	261954	75689
149	884	65	6k1/5pp1/8/p2R4/P7/3P1K2/1r4PP/8 b - - 7 36	66541	0.013579130172729492	4203	4142	113936	109837	25798	4173	112282	42492
150	245	75	8/2p1Bpk1/4n3/1p1p3P/3n2P1/8/3KBP2/8 b - - 0 41	44726	0.010866165161132812	2159	2071	76869	72433	12458	2018	73298	15966
151	740	34	r6r/4kpp1/1pp5/4nb2/6n1/PPN3PN/2P3BP/R4K1R w - - 0 21	68478	0.01938033103942871	1405	1323	126460	119480	20018	1336	119226	31760
152	754	36	3r2k1/pR1n1pbp/2p3p1/3q3P/3pR3/3B3Q/5PP1/6K1 w - - 0 22	129886	0.044852256774902344	2681	2570	312096	299493	36504	2547	299348	52248
153	712	56	8/5kp1/1pR2p2/p2r3p/P2p3P/3Rb1P1/1P4K1/8 w - - 1 32	60981	0.015605688095092773	3254	3188	115091	110408	20120	3047	109766	26985
154	769	30	r2r2k1/1bp2p1p/2n1p1p1/p3q3/1p6/2PBB3/PPQ3PP/4RRK1 w - - 2 19	220045	0.08519840240478516	3126	3028	385311	368993	70697	2839	367422	107953
155	725	61	rn4k1/3r4/6p1/p1p2p1p/P6P/2P2NP1/8/R2R2K1 b - - 0 34	44264	0.012782096862792969	2703	2575	110768	104317	21139	2428	101215	33416
156	585	60	1r6/5p1k/1n2p2p/1p1pP3/p1r1bP2/R1P1B2B/1P1RPK1P/8 w - - 4 34	126996	0.04056906700134277	4514	4353	275207	264317	64309	4337	265859	82124
157	730	32	4r3/1p1bppk1/p2q2pp/2p1p3/2PnPP2/P1NP4/1P1Q2P1/4RRK1 w - - 0 20	73114	0.02334737777709961	1375	1323	146964	140215	15442	1311	142100	24514
158	1	29	r1b2rk1/2p1qppp/p1p1p3/8/4Q3/P1PB3P/1P3PP1/R3R1K1 b - - 0 18	29985	0.01014852523803711	1125	1083	79370	76117	12328	1097	76444	17448
159	864	35	2rq1rk1/1Q2p1bp/6p1/p2p2N1/3Pp3/P3P1P1/2P2PBP/5RK1 b - - 0 21	74351	0.025171995162963867	1582	1520	154739	145446	18227	1331	142483	29733
160	153	58	4r3/7R/1p2pk2/p2p4/3p1KP1/P1P5/1P6/8 w - - 0 33	22677	0.006423473358154297	1219	1186	34159	31643	6295	1124	33162	8217
161	184	145	8/1Pk5/3b4/3B1p2/3P3p/2K4P/8/8 b - - 33 76	30047	0.0061147212982177734	2057	2014	42049	40395	10994	1930	39925	13696
162	384	47	2b3k1/5pp1/p2np2p/Pp1pN3/3PN3/1P2P3/4BPPP/6K1 b - - 0 27	26242	0.007544279098510742	1460	1416	48896	46622	10117	1413	47316	12458
163	655	62	4br1k/2p1n3/P6p/3p4/4p2N/2q1P1P1/4QPB1/3R2K1 w - - 0 35	134476	0.043966054916381836	5242	5077	297818	289137	57509	5006	284333	66481
164	414	29	r2qbrk1/1p3ppp/4pn2/n1bpN3/1P3P2/P2BP3/4Q1PP/1RB2RK1 b - - 0 18	136568	0.05044054985046387	3012	2880	327399	316612	50695	2984	319312	77966
165	644	38	1rr3k1/7p/p3bnpb/3p1p2/B2P1P2/P4N2/1Pn1N1PP/R1B2RK1 w - - 1 23	18569	0.006320953369140625	419	362	43656	38531	1949	385	40386	3978
166	976	25	r1b2rk1/pp2p1b1/1q1p2p1/2pPn2p/2P3nP/6NN/PPQBBPP1/R4RK1 b - - 2 16	99086	0.036307334899902344	1296	1215	179388	169860	13575	1050	164492	17826
167	923	34	r4rk1/pp3pb1/1q2b2p/3pN3/3P1Q2/P1NB4/1P4PP/5RK1 w - - 3 21	208138	0.07061553001403809	4189	3972	443249	421360	79451	4058	433614	102045
168	470	64	r5r1/4k3/4p3/4N2p/P1PB2p1/2K2b2/1P3P2/2R5 w - - 3 36	181431	0.05128312110900879	10321	10083	420040	406479	115921	10116	411818	143904
169	847	48	2r5/5k1p/1r1p1bp1/p1pPpp2/Pp6/1P1P1P1P/2PB1PK1/R1R5 w - - 1 28	64447	0.01703333854675293	4728	4594	191249	184056	45469	4512	182555	55417
170	524	72	8/8/R3nkp1/7p/1r2K2P/4B1P1/8/8 w - - 4 40	37318	0.008232831954956055	2169	2139	68461	67178	14843	2140	67572	24097
171	685	21	r3k2r/2pqbpp1/bpn1p3/p2p4/3PPB1P/2P1QN1P/P1P2PB1/2KR3R b kq - 3 14	127664	0.04215049743652344	3402	3265	279351	262197	42623	3238	271777	60198
172	389	49	8/1p3k2/2p1b1p1/2B4p/P3P3/5KPP/1bP5/5B2 b - - 1 28	39123	0.010584354400634766	2485	2398	104491	99368	20431	2299	97949	36006
173	52	30	r1r2nk1/4bppp/p3p3/q3P3/Np1p1BP1/1Q1B1P2/PP3P2/R3R1K1 w - - 3 19	111644	0.03819441795349121	2886	2721	272638	258617	34804	2558	257221	56424
174	394	115	5B2/R7/2r5/3b3p/p7/6PK/4k3/8 b - - 9 61	85170	0.023127079010009766	5684	5520	207967	197938	57184	5529	203783	81623
175	598	16	r1b1r1k1/1pp1qppp/p1nbpn2/3pN3/P2P4/1P2P2P/1BPNBPP1/R2Q1RK1 w - - 6 12	133326	0.038979291915893555	2907	2822	239822	229442	49232	2762	232608	65116
176	871	27	1k1r3r/2pqb1p1/p1n1p1p1/1pNn1p2/1P1P4/PB2P3/1B3PPP/R2Q1RK1 b - - 1 17	59169	0.017066240310668945	1652	1617	120423	115494	24925	1614	116039	36373
177	426	40	1r3r2/3qb1pk/p2p3p/4p3/1pQpPP2/P2P2PP/1B5R/5RK1 w - - 0 24	63136	0.020583629608154297	570	551	106075	95696	6941	542	100935	14790
178	998	147	R7/P5k1/r7/1K6/8/8/8/8 b - - 10 77	30560	0.006858348846435547	3692	3633	56984	55037	13014	3551	55163	21778
179	671	29	r3r1k1/pp3ppp/2pb4/2n1q3/P1PNp3/2P1B1Pb/4BP2/R2QR2K b - - 1 18	114371	0.04567074775695801	4889	4694	373734	357186	64462	4406	353689	89555
180	999	125	8/3k4/8/6R1/P4Npp/8/5K2/1r6 b - - 3 66	57556	0.014329671859741211	3496	3392	100177	94633	23002	3446	98730	36582
181	438	50	4Nk2/2R1np1p/1p4p1/4rb2/2B5/6P1/5PKP/8 w - - 4 29	37263	0.011548757553100586	1134	1061	72791	67443	6917	1072	69300	11267
182	457	65	1r3bk1/6pp/4r3/5R2/3B4/P3P2P/5P2/5RK1 b - - 2 36	64670	0.019689083099365234	3233	3161	166291	159604	32030	3004	159160	48131
183	108	43	r1b1k2r/pp2p1b1/2p5/2Pp2p1/6p1/4P1N1/5P1B/1R1K1B1R b kq - 1 25	95023	0.03154563903808594	5726	5524	275466	264914	68556	5373	262650	81589
184	227	59	3r2k1/1pq2ppp/4p3/r2n4/p1PB1P2/P5PP/1P3Q2/3RR1K1 b - - 0 33	94032	0.030239582061767578	1896	1840	203477	187990	32632	1831	195544	45743
185	9	62	8/p4k1p/6p1/1Q2nqB1/8/8/P4r2/3K1R2 w - - 2 35	21340	0.005681514739990234	915	913	35365	32379	4172	765	33658	6112
186	234	23	r4rk1/1p1qbp1p/5np1/p1np4/8/PP2P2P/1B1N1P1P/2RQKBR1 b - - 3 15	208383	0.06860661506652832	3316	3183	352111	337324	55849	3090	339547	98037
187	317	45	3r1Bk1/p2b2b1/6n1/3N2p1/P4Pp1/4P3/1P4P1/2KR3R b - - 0 26	89423	0.02625250816345215	2437	2399	146794	141238	24125	2296	142637	29670
188	132	31	r1b2rk1/1n2bppp/1q2p3/p1p1P3/3p1P2/1N1P2P1/PP3QBP/R1B2RK1 b - - 2 19	96059	0.034262895584106445	5414	5219	295338	285256	60562	5085	284367	85415
189	355	77	1r4k1/8/R6p/2p1Npp1/4nP2/1P4P1/7P/6K1 b - - 0 42	28439	0.011790275573730469	1424	1410	51176	48284	6299	1383	49389	7388
190	614	76	8/2p4p/4k3/p1p3r1/P1R3P1/1PP5/4K3/8 w - - 1 42	50288	0.012743234634399414	3420	3329	79219	76628	22151	3269	76453	35394
191	266	42	r2q1rk1/1pp2p2/4p1pQ/p7/Pn1bb3/6P1/1P3PBP/R1BR2K1 w - - 0 25	23000	0.008138418197631836	267	252	60221	56773	1717	248	56576	2778
192	892	53	3b2k1/5pp1/3pb2p/1P2p3/2P5/4B2P/3NrPP1/3R2K1 b - - 3 30	93380	0.02888941764831543	2895	2765	188638	181576	33707	2647	178933	41786
193	269	36	1rb2rk1/1pq2pb1/p3p2p/6p1/NPp5/P1P3P1/3Q1PBP/3R1RK1 w - - 2 22	115355	0.041258811950683594	4973	4734	324901	311474	57882	4548	309290	80080
194	635	60	6k1/R4pp1/1p3n1p/1Pnq4/2Q5/3p1N1P/5PP1/6K1 w - - 3 34	63262	0.019922256469726562	3701	3581	171895	163257	27412	3556	165546	36604
195	632	101	6k1/3B4/4P3/4K3/3p4/8/8/5r2 b - - 2 54	46845	0.009653568267822266	4366	4254	78867	74360	19762	4211	76165	29996
196	979	24	r4rk1/pp3pp1/1qnb1n1p/1N6/3PPpb1/P2Q2P1/1P4BP/R1B2RK1 w - - 0 16	57477	0.019081592559814453	799	787	118667	111611	14911	773	113489	14687
197	20	64	3r4/2R2pk1/1n4p1/N1p1p2p/3pP3/3P2P1/5PKP/8 w - - 8 36	47602	0.012420892715454102	2965	2878	106850	103149	24245	2815	101699	33367
198	988	34	r1br2k1/1p2ppbp/p1n3p1/2P5/1P6/1q1B1NP1/P1N2P1P/3R1RK1 w - - 0 21	41730	0.013686418533325195	763	757	92588	87306	9237	739	88842	16786
199	214	61	6k1/2p2pbp/ppNp2p1/3P2P1/1PbPP2P/B1n2B2/5K2/8 b - - 2 34	52002	0.014545679092407227	1414	1347	85186	80000	8199	1236	79061	13213
200	112	28	2r2rk1/p1q2ppp/1p2p3/n2p4/N1bPnP2/2P1PNP1/6BP/2RQR1K1 w - - 3 18	52621	0.01701068878173828	1171	1070	128958	121554	14156	992	117496	15094
201	441	54	6kr/ppn2pb1/4p3/1q6/2Np1P2/P2P1Q2/3B1KP1/4R3 w - - 6 31	120932	0.03638482093811035	3834	3688	279350	268548	61748	3450	261637	79848
202	727	54	4r1k1/1bq2pb1/p4r1p/2p1p1p1/1nPpP1P1/1P1P1NPB/1B2QP2/R2R2K1 w - - 10 31	116808	0.04064011573791504	6140	5991	383559	368396	99434	5866	370154	123962
203	460	49	8/ppk1bp1p/4p3/2p2n1N/5P2/2P4P/PP4RK/8 b - - 2 28	169039	0.043161869049072266	12381	11968	434872	420100	157910	11991	422968	208787
204	855	30	r1br2k1/1pb1qp2/2p1pn1p/p1P1N1p1/1P1Pp3/P3P1BP/2Q1BPP1/R4RK1 w - - 0 19	65235	0.020807504653930664	700	662	127444	115968	8670	689	123999	13849
205	207	64	1R6/4b1k1/4pp2/1p1p2p1/1r1P2p1/3R4/r2NKP1B/8 w - - 0 36	47447	0.013617515563964844	2469	2357	116447	110192	31333	2266	108933	31753
206	876	40	2b2rk1/4nppp/2qNp3/4P3/1ppBP3/5Q2/5PPP/5RK1 w - - 1 24	152589	0.0533909797668457	6936	6653	408592	393784	106412	6561	393230	149119
207	913	43	r5kr/1p2qpp1/2p2n2/p1Pp4/5N1p/PPQ1P3/5PPP/2RR2K1 b - - 7 25	118662	0.040593862533569336	4254	4153	296032	286170	85008	4017	285689	107203
208	374	48	6k1/rrp2pp1/2p1p3/Q1PpP3/3P2Pq/P3R1N1/4bPP1/4R1K1 w - - 6 28	27341	0.009154081344604492	1003	936	77053	72931	10874	997	74134	16728
209	631	50	5r1k/6pp/bp2q3/p2p1p2/P1pPn3/1B2QNPP/1P4P1/4R1K1 w - - 0 29	82857	0.026584386825561523	2557	2457	189884	181749	34133	2415	182043	43717
